City,Company,Department,DisplayName,EmailAddress,EmployeeId,EmployeeType,EmployeeHireDate,HierarchyLevel,Organization,BusinessArea,ResponsibilityArea,ServiceArea,ServiceUnit,WorkLocation,EmployeeOrgData,Office,physicalDeliveryOfficeName,PostalCode,StreetAddress,StateOrProvince,CountryOrRegion,Title,BusinessPhone,MobilePhone,MailNickname,Manager,Sponsors,OtherEmails,ProxyAddresses,FaxNumber,IMAddresses,PreferredLanguage,AccountStatus,DataOrigin
Jyväskylä,Keski-Suomen hyvinvointialue,Hyvinvointialueen johto,Koskinen Mikael,mikael.koskinen@example.invalid,SYN-HYVAKS-000001,Vakituinen,2008-08-08,Hyvinvointialue,"Hyvinvointialue, Keski-Suomi",Koko hyvinvointialue,Hyvinvointialueen johto,Hyvinvointialueen johto,Hyvinvointialueen johto,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Koko hyvinvointialue; Vastuualue=Hyvinvointialueen johto; Palvelualue=Hyvinvointialueen johto; Palveluyksikkö=Hyvinvointialueen johto; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Hyvinvointialuejohtaja,+358142000001,+35845100001,mikael.koskinen,,,,SMTP:mikael.koskinen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Keuruu,Keski-Suomen hyvinvointialue,Tilapalveluiden johtaminen,Leppänen Laura,laura.leppanen2@example.invalid,SYN-HYVAKS-000810,Vakituinen,2009-02-20,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tilapalvelut,Tilapalveluiden johtaminen,Tilapalveluiden johtaminen,"PALVELUTIE 3, 42700 Keuruu","Toimiala=Konsernipalvelut; Vastuualue=Tilapalvelut; Palvelualue=Tilapalveluiden johtaminen; Palveluyksikkö=Tilapalveluiden johtaminen; Toimipiste=PALVELUTIE 3, 42700 Keuruu",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,42700,PALVELUTIE 3,Keski-Suomi,Suomi,Kiinteistöasiantuntija,+358142000810,+35844100810,laura.leppanen2,SYN-HYVAKS-000034,,,SMTP:laura.leppanen2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Tilapalveluiden johtaminen,Ylitalo Eemeli,eemeli.ylitalo@example.invalid,SYN-HYVAKS-000811,Vakituinen,2004-01-17,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tilapalvelut,Tilapalveluiden johtaminen,Tilapalveluiden johtaminen,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tilapalvelut; Palvelualue=Tilapalveluiden johtaminen; Palveluyksikkö=Tilapalveluiden johtaminen; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Kiinteistöasiantuntija,+358142000811,+35840100811,eemeli.ylitalo,SYN-HYVAKS-000031,,,SMTP:eemeli.ylitalo@example.invalid,,,en-US,Aktiivinen,synthetic-development-data
Viitasaari,Keski-Suomen hyvinvointialue,Tilapalveluiden johtaminen,Lahtinen Tuomas,tuomas.lahtinen@example.invalid,SYN-HYVAKS-000812,Vakituinen,2023-09-04,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tilapalvelut,Tilapalveluiden johtaminen,Tilapalveluiden johtaminen,"TERVEYSKESKUKSENTIE 2, 44500 Viitasaari","Toimiala=Konsernipalvelut; Vastuualue=Tilapalvelut; Palvelualue=Tilapalveluiden johtaminen; Palveluyksikkö=Tilapalveluiden johtaminen; Toimipiste=TERVEYSKESKUKSENTIE 2, 44500 Viitasaari",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44500,TERVEYSKESKUKSENTIE 2,Keski-Suomi,Suomi,Huoltoinsinööri,+358142000812,+35850100812,tuomas.lahtinen,SYN-HYVAKS-000036,,,SMTP:tuomas.lahtinen@example.invalid,,,fi-FI,Poistuva,synthetic-development-data
Äänekoski,Keski-Suomen hyvinvointialue,Tilapalveluiden johtaminen,Koskela Riikka,riikka.koskela@example.invalid,SYN-HYVAKS-000813,Vakituinen,2004-12-31,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tilapalvelut,Tilapalveluiden johtaminen,Tilapalveluiden johtaminen,"KESKUSKATU 14, 44100 Äänekoski","Toimiala=Konsernipalvelut; Vastuualue=Tilapalvelut; Palvelualue=Tilapalveluiden johtaminen; Palveluyksikkö=Tilapalveluiden johtaminen; Toimipiste=KESKUSKATU 14, 44100 Äänekoski",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44100,KESKUSKATU 14,Keski-Suomi,Suomi,Huoltoinsinööri,+358142000813,+35850100813,riikka.koskela,SYN-HYVAKS-000033,,,SMTP:riikka.koskela@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Laukaa,Keski-Suomen hyvinvointialue,Palveluprosessien digitalisaatio,Sillanpää Eeva,eeva.sillanpaa@example.invalid,SYN-HYVAKS-000814,Vakituinen,2015-10-11,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Palveluprosessien digitalisaatio,Palveluprosessien digitalisaatio,"TERVEYSTIE 5, 41340 Laukaa","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Palveluprosessien digitalisaatio; Palveluyksikkö=Palveluprosessien digitalisaatio; Toimipiste=TERVEYSTIE 5, 41340 Laukaa",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,41340,TERVEYSTIE 5,Keski-Suomi,Suomi,Prosessikehittäjä,+358142000814,+35840100814,eeva.sillanpaa,SYN-HYVAKS-000027,,,SMTP:eeva.sillanpaa@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Tietohallinto yhteiset,Kolehmainen Janne,janne.kolehmainen2@example.invalid,SYN-HYVAKS-000815,Määräaikainen,2001-01-16,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallinto yhteiset,Tietohallinto yhteiset,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallinto yhteiset; Palveluyksikkö=Tietohallinto yhteiset; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Tietohallinnon suunnittelija,+358142000815,+35850100815,janne.kolehmainen2,SYN-HYVAKS-000014,,,SMTP:janne.kolehmainen2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Äänekoski,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Saarinen Janne,janne.saarinen@example.invalid,SYN-HYVAKS-000816,Vakituinen,2003-10-09,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"KESKUSKATU 14, 44100 Äänekoski","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=KESKUSKATU 14, 44100 Äänekoski",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44100,KESKUSKATU 14,Keski-Suomi,Suomi,Teknologia-asiantuntija,+358142000816,+35845100816,janne.saarinen,SYN-HYVAKS-000024,,,SMTP:janne.saarinen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Viitasaari,Keski-Suomen hyvinvointialue,Tilapalveluiden johtaminen,Salo Janne,janne.salo@example.invalid,SYN-HYVAKS-000817,Sijainen,2006-02-16,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tilapalvelut,Tilapalveluiden johtaminen,Tilapalveluiden johtaminen,"TERVEYSKESKUKSENTIE 2, 44500 Viitasaari","Toimiala=Konsernipalvelut; Vastuualue=Tilapalvelut; Palvelualue=Tilapalveluiden johtaminen; Palveluyksikkö=Tilapalveluiden johtaminen; Toimipiste=TERVEYSKESKUKSENTIE 2, 44500 Viitasaari",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44500,TERVEYSKESKUKSENTIE 2,Keski-Suomi,Suomi,Kiinteistöasiantuntija,+358142000817,+35845100817,janne.salo,SYN-HYVAKS-000036,,,SMTP:janne.salo@example.invalid,,,en-US,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Salonen Olli,olli.salonen@example.invalid,SYN-HYVAKS-000818,Määräaikainen,2006-04-07,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Verkkoasiantuntija,+358142000818,+35845100818,olli.salonen,SYN-HYVAKS-000022,,,SMTP:olli.salonen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jämsä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Takala Juha,juha.takala2@example.invalid,SYN-HYVAKS-000819,Vakituinen,2006-04-24,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"SAIRAALANTIE 8, 42100 Jämsä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=SAIRAALANTIE 8, 42100 Jämsä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,42100,SAIRAALANTIE 8,Keski-Suomi,Suomi,Viestintäasiantuntija,+358142000819,+35840100819,juha.takala2,SYN-HYVAKS-000030,,,SMTP:juha.takala2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Hakala Markus,markus.hakala@example.invalid,SYN-HYVAKS-000820,Vakituinen,2021-01-03,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Tietohallinnon asiantuntija,+358142000820,+35844100820,markus.hakala,SYN-HYVAKS-000015,,,SMTP:markus.hakala@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jämsä,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Toivonen Tomi,tomi.toivonen2@example.invalid,SYN-HYVAKS-000821,Vakituinen,2011-03-31,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"SAIRAALANTIE 8, 42100 Jämsä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=SAIRAALANTIE 8, 42100 Jämsä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,42100,SAIRAALANTIE 8,Keski-Suomi,Suomi,Palveluarkkitehti,+358142000821,+35840100821,tomi.toivonen2,SYN-HYVAKS-000023,,,SMTP:tomi.toivonen2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jämsä,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Ahonen Viivi,viivi.ahonen@example.invalid,SYN-HYVAKS-000822,Vakituinen,1999-07-19,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"SAIRAALANTIE 8, 42100 Jämsä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=SAIRAALANTIE 8, 42100 Jämsä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,42100,SAIRAALANTIE 8,Keski-Suomi,Suomi,Konesaliasiantuntija,+358142000822,+35850100822,viivi.ahonen,SYN-HYVAKS-000023,,,SMTP:viivi.ahonen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Palveluprosessien digitalisaatio,Salminen Timo,timo.salminen@example.invalid,SYN-HYVAKS-000823,Vakituinen,2013-04-08,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Palveluprosessien digitalisaatio,Palveluprosessien digitalisaatio,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Palveluprosessien digitalisaatio; Palveluyksikkö=Palveluprosessien digitalisaatio; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Prosessikehittäjä,+358142000823,+35840100823,timo.salminen,SYN-HYVAKS-000025,,,SMTP:timo.salminen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Laukaa,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Hirvonen Viivi,viivi.hirvonen@example.invalid,SYN-HYVAKS-000824,Osa-aikainen,2002-09-07,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"TERVEYSTIE 5, 41340 Laukaa","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=TERVEYSTIE 5, 41340 Laukaa",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,41340,TERVEYSTIE 5,Keski-Suomi,Suomi,Järjestelmäasiantuntija,+358142000824,+35845100824,viivi.hirvonen,SYN-HYVAKS-000018,,,SMTP:viivi.hirvonen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Äänekoski,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Leppänen Jaana,jaana.leppanen@example.invalid,SYN-HYVAKS-000825,Vakituinen,2011-01-10,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"KESKUSKATU 14, 44100 Äänekoski","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=KESKUSKATU 14, 44100 Äänekoski",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44100,KESKUSKATU 14,Keski-Suomi,Suomi,Järjestelmäasiantuntija,+358142000825,+35845100825,jaana.leppanen,SYN-HYVAKS-000017,,,SMTP:jaana.leppanen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Laukaa,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Nieminen Kimmo,kimmo.nieminen@example.invalid,SYN-HYVAKS-000826,Sijainen,2004-01-07,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"TERVEYSTIE 5, 41340 Laukaa","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=TERVEYSTIE 5, 41340 Laukaa",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,41340,TERVEYSTIE 5,Keski-Suomi,Suomi,Järjestelmäasiantuntija,+358142000826,+35850100826,kimmo.nieminen,SYN-HYVAKS-000018,,,SMTP:kimmo.nieminen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Palveluprosessien digitalisaatio,Sipilä Jukka,jukka.sipila@example.invalid,SYN-HYVAKS-000827,Vakituinen,2020-04-02,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Palveluprosessien digitalisaatio,Palveluprosessien digitalisaatio,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Palveluprosessien digitalisaatio; Palveluyksikkö=Palveluprosessien digitalisaatio; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Digitalisaatioasiantuntija,+358142000827,+35844100827,jukka.sipila,SYN-HYVAKS-000026,,,SMTP:jukka.sipila@example.invalid,,,fi-FI,Passiivinen,synthetic-development-data
Laukaa,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Rinne Katri,katri.rinne@example.invalid,SYN-HYVAKS-000828,Vakituinen,2005-08-15,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"TERVEYSTIE 5, 41340 Laukaa","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=TERVEYSTIE 5, 41340 Laukaa",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,41340,TERVEYSTIE 5,Keski-Suomi,Suomi,Tietohallinnon asiantuntija,+358142000828,+35844100828,katri.rinne,SYN-HYVAKS-000018,,,SMTP:katri.rinne@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Tietohallinto yhteiset,Lahtinen Olli,olli.lahtinen@example.invalid,SYN-HYVAKS-000829,Vakituinen,2011-03-21,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallinto yhteiset,Tietohallinto yhteiset,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallinto yhteiset; Palveluyksikkö=Tietohallinto yhteiset; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Tietohallinnon suunnittelija,+358142000829,+35844100829,olli.lahtinen,SYN-HYVAKS-000014,,,SMTP:olli.lahtinen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Projektit ja kehittäminen,Takala Vesa,vesa.takala2@example.invalid,SYN-HYVAKS-000830,Vakituinen,1998-11-27,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Projektit ja kehittäminen,Projektit ja kehittäminen,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Projektit ja kehittäminen; Palveluyksikkö=Projektit ja kehittäminen; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Palvelumuotoilija,+358142000830,+35844100830,vesa.takala2,SYN-HYVAKS-000019,,,SMTP:vesa.takala2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jämsä,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Nieminen Outi,outi.nieminen@example.invalid,SYN-HYVAKS-000831,Vakituinen,2001-09-04,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"SAIRAALANTIE 8, 42100 Jämsä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=SAIRAALANTIE 8, 42100 Jämsä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,42100,SAIRAALANTIE 8,Keski-Suomi,Suomi,Tietoturva-asiantuntija,+358142000831,+35840100831,outi.nieminen,SYN-HYVAKS-000023,,,SMTP:outi.nieminen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Laukaa,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Roiha Kimmo,kimmo.roiha@example.invalid,SYN-HYVAKS-000832,Vakituinen,2003-10-20,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"TERVEYSTIE 5, 41340 Laukaa","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=TERVEYSTIE 5, 41340 Laukaa",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,41340,TERVEYSTIE 5,Keski-Suomi,Suomi,Tietohallinnon asiantuntija,+358142000832,+35850100832,kimmo.roiha,SYN-HYVAKS-000018,,,SMTP:kimmo.roiha@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Tuominen Leena,leena.tuominen@example.invalid,SYN-HYVAKS-000833,Määräaikainen,2016-09-09,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Sisällöntuottaja,+358142000833,+35840100833,leena.tuominen,SYN-HYVAKS-000028,,,SMTP:leena.tuominen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Tietohallinto yhteiset,Salonen Minna,minna.salonen@example.invalid,SYN-HYVAKS-000834,Vakituinen,2024-10-28,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallinto yhteiset,Tietohallinto yhteiset,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallinto yhteiset; Palveluyksikkö=Tietohallinto yhteiset; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Johdon assistentti,+358142000834,+35844100834,minna.salonen,SYN-HYVAKS-000013,,,SMTP:minna.salonen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Rantanen Paula,paula.rantanen@example.invalid,SYN-HYVAKS-000835,Vakituinen,2011-07-20,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Viestintäasiantuntija,+358142000835,+35850100835,paula.rantanen,SYN-HYVAKS-000028,,,SMTP:paula.rantanen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Äänekoski,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Koskinen Katri,katri.koskinen@example.invalid,SYN-HYVAKS-000836,Vakituinen,2014-04-21,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"KESKUSKATU 14, 44100 Äänekoski","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=KESKUSKATU 14, 44100 Äänekoski",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44100,KESKUSKATU 14,Keski-Suomi,Suomi,Tietohallinnon asiantuntija,+358142000836,+35844100836,katri.koskinen,SYN-HYVAKS-000017,,,SMTP:katri.koskinen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Rantanen Katri,katri.rantanen2@example.invalid,SYN-HYVAKS-000837,Määräaikainen,1999-08-02,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Sisällöntuottaja,+358142000837,+35844100837,katri.rantanen2,SYN-HYVAKS-000029,,,SMTP:katri.rantanen2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
